REF_DATE,GEO,DGUID,Age (15C),Gender (3),Statistics (2),Coordinate,Visible minority (15):Total - Visible minority[1],Symbol,Visible minority (15):Total visible minority population[2],Symbol,Visible minority (15):South Asian[3],Symbol,Visible minority (15):Chinese[4],Symbol,Visible minority (15):Black[5],Symbol,Visible minority (15):Filipino[6],Symbol,Visible minority (15):Arab[7],Symbol,Visible minority (15):Latin American[8],Symbol,Visible minority (15):Southeast Asian[9],Symbol,Visible minority (15):West Asian[10],Symbol,Visible minority (15):Korean[11],Symbol,Visible minority (15):Japanese[12],Symbol,"Visible minority (15):Visible minority, n.i.e.[13]",Symbol,Visible minority (15):Multiple visible minorities[14],Symbol,Visible minority (15):Not a visible minority[15],Symbol
2021,"Powell River (CA), B.C.",2021S0504945,35 to 44 years,Men+,2021 Counts,158.10.2.1,895,,55,,15,,0,,0,,15,,10,,10,,0,,0,,0,,0,,0,,0,,840,
2021,"Powell River (CA), B.C.",2021S0504945,35 to 44 years,Men+,% distribution (2021),158.10.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,35 to 44 years,Women+,2021 Counts,158.10.3.1,985,,95,,10,,0,,0,,10,,0,,25,,10,,0,,15,,10,,0,,0,,890,
2021,"Powell River (CA), B.C.",2021S0504945,35 to 44 years,Women+,% distribution (2021),158.10.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Total - Gender,2021 Counts,158.11.1.1,1965,,120,,0,,45,,0,,20,,0,,15,,10,,0,,10,,0,,0,,0,,1845,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Total - Gender,% distribution (2021),158.11.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Men+,2021 Counts,158.11.2.1,930,,30,,0,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,900,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Men+,% distribution (2021),158.11.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Women+,2021 Counts,158.11.3.1,1040,,90,,0,,35,,0,,15,,0,,15,,10,,0,,0,,0,,0,,0,,945,
2021,"Powell River (CA), B.C.",2021S0504945,45 to 54 years,Women+,% distribution (2021),158.11.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Total - Gender,2021 Counts,158.12.1.1,3125,,105,,0,,40,,10,,10,,0,,0,,10,,0,,10,,0,,0,,0,,3020,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Total - Gender,% distribution (2021),158.12.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Men+,2021 Counts,158.12.2.1,1465,,45,,0,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1425,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Men+,% distribution (2021),158.12.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Women+,2021 Counts,158.12.3.1,1660,,60,,0,,20,,0,,0,,0,,0,,10,,0,,10,,0,,0,,0,,1600,
2021,"Powell River (CA), B.C.",2021S0504945,55 to 64 years,Women+,% distribution (2021),158.12.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Total - Gender,2021 Counts,158.13.1.1,5320,,90,,35,,15,,0,,15,,0,,10,,0,,0,,0,,0,,0,,0,,5225,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Total - Gender,% distribution (2021),158.13.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Men+,2021 Counts,158.13.2.1,2575,,25,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2555,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Men+,% distribution (2021),158.13.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Women+,2021 Counts,158.13.3.1,2740,,70,,20,,15,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,2675,
2021,"Powell River (CA), B.C.",2021S0504945,65 years and over,Women+,% distribution (2021),158.13.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Total - Gender,2021 Counts,158.14.1.1,3175,,75,,30,,15,,0,,10,,0,,10,,0,,0,,0,,0,,0,,0,,3100,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Total - Gender,% distribution (2021),158.14.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Men+,2021 Counts,158.14.2.1,1560,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1545,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Men+,% distribution (2021),158.14.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Women+,2021 Counts,158.14.3.1,1615,,55,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1560,
2021,"Powell River (CA), B.C.",2021S0504945,65 to 74 years,Women+,% distribution (2021),158.14.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Total - Gender,2021 Counts,158.15.1.1,2145,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2125,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Total - Gender,% distribution (2021),158.15.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Men+,2021 Counts,158.15.2.1,1015,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1010,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Men+,% distribution (2021),158.15.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Women+,2021 Counts,158.15.3.1,1125,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1115,
2021,"Powell River (CA), B.C.",2021S0504945,75 years and over,Women+,% distribution (2021),158.15.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Total - Gender,2021 Counts,159.1.1.1,87915,,9110,,3905,,980,,1155,,1495,,115,,260,,255,,130,,225,,260,,90,,245,,78810,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Total - Gender,% distribution (2021),159.1.1.2,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Men+,2021 Counts,159.1.2.1,43905,,4360,,2005,,455,,575,,580,,60,,105,,135,,65,,95,,145,,45,,95,,39545,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Men+,% distribution (2021),159.1.2.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Women+,2021 Counts,159.1.3.1,44005,,4750,,1895,,525,,585,,915,,50,,155,,115,,60,,125,,110,,50,,150,,39260,
2021,"Prince George (CA), B.C.",2021S0504970,Total - Age,Women+,% distribution (2021),159.1.3.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Total - Gender,2021 Counts,159.2.1.1,15060,,1690,,510,,160,,360,,325,,40,,20,,50,,10,,30,,70,,15,,100,,13370,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Total - Gender,% distribution (2021),159.2.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Men+,2021 Counts,159.2.2.1,7720,,855,,255,,70,,150,,180,,20,,20,,45,,0,,15,,45,,15,,40,,6860,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Men+,% distribution (2021),159.2.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Women+,2021 Counts,159.2.3.1,7340,,830,,260,,90,,210,,145,,20,,0,,0,,0,,10,,25,,0,,65,,6510,
2021,"Prince George (CA), B.C.",2021S0504970,0 to 14 years,Women+,% distribution (2021),159.2.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Total - Gender,2021 Counts,159.3.1.1,72850,,7415,,3390,,820,,800,,1170,,75,,235,,205,,120,,190,,185,,80,,145,,65440,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Total - Gender,% distribution (2021),159.3.1.2,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Men+,2021 Counts,159.3.2.1,36185,,3505,,1750,,380,,420,,395,,45,,80,,90,,60,,75,,100,,35,,60,,32685,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Men+,% distribution (2021),159.3.2.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Women+,2021 Counts,159.3.3.1,36670,,3915,,1635,,440,,375,,775,,35,,155,,110,,60,,110,,85,,40,,90,,32750,
2021,"Prince George (CA), B.C.",2021S0504970,15 years and over,Women+,% distribution (2021),159.3.3.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Total - Gender,2021 Counts,159.4.1.1,10700,,1930,,1095,,175,,180,,210,,25,,40,,45,,25,,45,,30,,25,,35,,8765,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Total - Gender,% distribution (2021),159.4.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Men+,2021 Counts,159.4.2.1,5645,,1050,,615,,90,,105,,100,,15,,20,,25,,10,,30,,15,,10,,15,,4595,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Men+,% distribution (2021),159.4.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Women+,2021 Counts,159.4.3.1,5060,,885,,480,,85,,75,,105,,10,,20,,25,,15,,15,,15,,15,,25,,4175,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 24 years,Women+,% distribution (2021),159.4.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Total - Gender,2021 Counts,159.5.1.1,4840,,575,,260,,40,,70,,85,,20,,10,,10,,0,,25,,20,,20,,15,,4265,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Total - Gender,% distribution (2021),159.5.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Men+,2021 Counts,159.5.2.1,2590,,315,,150,,10,,40,,40,,15,,0,,10,,0,,15,,10,,0,,15,,2280,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Men+,% distribution (2021),159.5.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Women+,2021 Counts,159.5.3.1,2255,,265,,110,,30,,25,,50,,0,,10,,0,,0,,15,,0,,15,,0,,1985,
2021,"Prince George (CA), B.C.",2021S0504970,15 to 19 years,Women+,% distribution (2021),159.5.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Total - Gender,2021 Counts,159.6.1.1,5860,,1355,,840,,135,,110,,120,,0,,30,,35,,15,,15,,15,,0,,25,,4505,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Total - Gender,% distribution (2021),159.6.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Men+,2021 Counts,159.6.2.1,3050,,740,,465,,75,,60,,60,,0,,20,,20,,10,,15,,0,,0,,0,,2315,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Men+,% distribution (2021),159.6.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Women+,2021 Counts,159.6.3.1,2810,,620,,375,,55,,55,,60,,0,,15,,20,,0,,0,,10,,0,,25,,2185,
2021,"Prince George (CA), B.C.",2021S0504970,20 to 24 years,Women+,% distribution (2021),159.6.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Total - Gender,2021 Counts,159.7.1.1,48090,,4870,,2005,,540,,580,,865,,50,,170,,155,,85,,145,,135,,45,,95,,43225,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Total - Gender,% distribution (2021),159.7.1.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Men+,2021 Counts,159.7.2.1,23865,,2190,,1000,,235,,300,,270,,25,,55,,65,,45,,50,,75,,25,,45,,21675,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Men+,% distribution (2021),159.7.2.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Women+,2021 Counts,159.7.3.1,24225,,2680,,1005,,300,,280,,595,,20,,110,,90,,40,,90,,60,,25,,50,,21550,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 64 years,Women+,% distribution (2021),159.7.3.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Total - Gender,2021 Counts,159.8.1.1,35750,,4100,,1725,,425,,515,,700,,50,,150,,125,,80,,120,,105,,35,,85,,31650,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Total - Gender,% distribution (2021),159.8.1.2,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Men+,2021 Counts,159.8.2.1,17835,,1840,,850,,185,,255,,225,,25,,55,,50,,45,,40,,55,,15,,35,,15995,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Men+,% distribution (2021),159.8.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Women+,2021 Counts,159.8.3.1,17915,,2255,,875,,235,,255,,475,,20,,95,,70,,40,,80,,45,,15,,50,,15660,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 54 years,Women+,% distribution (2021),159.8.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Total - Gender,2021 Counts,159.9.1.1,12620,,1890,,980,,180,,190,,245,,20,,65,,70,,25,,35,,30,,20,,35,,10730,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Total - Gender,% distribution (2021),159.9.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Men+,2021 Counts,159.9.2.1,6350,,880,,490,,95,,80,,80,,0,,30,,30,,15,,15,,25,,10,,0,,5475,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Men+,% distribution (2021),159.9.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Women+,2021 Counts,159.9.3.1,6270,,1010,,490,,85,,105,,165,,10,,40,,35,,15,,20,,10,,10,,30,,5260,
2021,"Prince George (CA), B.C.",2021S0504970,25 to 34 years,Women+,% distribution (2021),159.9.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Total - Gender,2021 Counts,159.10.1.1,11705,,1295,,450,,135,,185,,280,,20,,45,,30,,35,,40,,30,,10,,40,,10405,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Total - Gender,% distribution (2021),159.10.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Men+,2021 Counts,159.10.2.1,5820,,575,,225,,50,,100,,85,,10,,15,,20,,20,,10,,0,,0,,25,,5240,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Men+,% distribution (2021),159.10.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Women+,2021 Counts,159.10.3.1,5885,,720,,225,,90,,80,,190,,10,,30,,10,,15,,25,,25,,10,,10,,5160,
2021,"Prince George (CA), B.C.",2021S0504970,35 to 44 years,Women+,% distribution (2021),159.10.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Total - Gender,2021 Counts,159.11.1.1,11430,,915,,300,,105,,145,,175,,20,,40,,25,,20,,45,,35,,0,,15,,10515,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Total - Gender,% distribution (2021),159.11.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Men+,2021 Counts,159.11.2.1,5670,,385,,140,,45,,80,,50,,10,,15,,0,,10,,15,,25,,0,,0,,5280,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Men+,% distribution (2021),159.11.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Women+,2021 Counts,159.11.3.1,5765,,530,,155,,60,,65,,120,,0,,30,,25,,10,,30,,15,,0,,0,,5235,
2021,"Prince George (CA), B.C.",2021S0504970,45 to 54 years,Women+,% distribution (2021),159.11.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Total - Gender,2021 Counts,159.12.1.1,12340,,765,,275,,120,,60,,165,,0,,20,,35,,10,,25,,30,,15,,10,,11575,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Total - Gender,% distribution (2021),159.12.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Men+,2021 Counts,159.12.2.1,6030,,350,,145,,50,,40,,45,,0,,0,,15,,0,,10,,20,,10,,10,,5685,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Men+,% distribution (2021),159.12.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Women+,2021 Counts,159.12.3.1,6310,,420,,135,,70,,25,,120,,0,,15,,20,,0,,15,,15,,10,,0,,5890,
2021,"Prince George (CA), B.C.",2021S0504970,55 to 64 years,Women+,% distribution (2021),159.12.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Total - Gender,2021 Counts,159.13.1.1,14065,,615,,290,,105,,40,,100,,0,,30,,0,,10,,0,,20,,10,,15,,13445,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Total - Gender,% distribution (2021),159.13.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Men+,2021 Counts,159.13.2.1,6680,,260,,140,,60,,20,,25,,0,,10,,0,,0,,0,,10,,0,,0,,6415,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Men+,% distribution (2021),159.13.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Women+,2021 Counts,159.13.3.1,7385,,350,,150,,45,,20,,75,,0,,25,,0,,10,,0,,15,,0,,15,,7030,
2021,"Prince George (CA), B.C.",2021S0504970,65 years and over,Women+,% distribution (2021),159.13.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Total - Gender,2021 Counts,159.14.1.1,9045,,395,,195,,60,,20,,60,,0,,15,,0,,0,,0,,20,,10,,15,,8645,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Total - Gender,% distribution (2021),159.14.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Men+,2021 Counts,159.14.2.1,4385,,180,,100,,35,,10,,15,,0,,10,,0,,0,,0,,10,,0,,0,,4205,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Men+,% distribution (2021),159.14.2.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Women+,2021 Counts,159.14.3.1,4660,,220,,95,,25,,10,,45,,0,,10,,0,,0,,0,,15,,0,,15,,4440,
2021,"Prince George (CA), B.C.",2021S0504970,65 to 74 years,Women+,% distribution (2021),159.14.3.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Prince George (CA), B.C.",2021S0504970,75 years and over,Total - Gender,2021 Counts,159.15.1.1,5020,,215,,95,,50,,15,,45,,0,,15,,0,,10,,0,,0,,0,,0,,4805,
2021,"Prince George (CA), B.C.",2021S0504970,75 years and over,Total - Gender,% distribution (2021),159.15.1.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
